HL = 1.000 | t1//t0 = 9.000 | l1//l0 = 0.700 | alpha = 1.34 | Tmax = Inf
 HL = 0.500 | t1//t0 = 12.000 | l1//l0 = 0.007 | alpha = 1.19 | Tmax = 0.147095
 HL = 2.000 | t1//t0 = 9.000 | l1//l0 = 0.005 | alpha = 1.31 | Tmax = 0.316142
 HL = 2.000 | t1//t0 = 15.000 | l1//l0 = 0.020 | alpha = 1.42 | Tmax = 0.185943
 HL = 0.500 | t1//t0 = 120.000 | l1//l0 = 0.007 | alpha = 1.22 | Tmax = 0.203114
 HL = 7.000 | t1//t0 = 80.000 | l1//l0 = 0.500 | alpha = 1.46 | Tmax = Inf
 HL = 5.000 | t1//t0 = 9.000 | l1//l0 = 0.050 | alpha = 1.49 | Tmax = 0.481889
 HL = 0.200 | t1//t0 = 210.000 | l1//l0 = 0.003 | alpha = 1.01 | Tmax = 0.094866
 HL = 2.000 | t1//t0 = 70.000 | l1//l0 = 0.070 | alpha = 1.23 | Tmax = 0.455325
 HL = 1.000 | t1//t0 = 11.000 | l1//l0 = 0.100 | alpha = 1.19 | Tmax = 0.139491
 HL = 0.500 | t1//t0 = 190.000 | l1//l0 = 0.700 | alpha = 1.03 | Tmax = Inf
 HL = 0.200 | t1//t0 = 120.000 | l1//l0 = 0.020 | alpha = 1.37 | Tmax = 0.266504
 HL = 0.500 | t1//t0 = 70.000 | l1//l0 = 0.030 | alpha = 1.11 | Tmax = 0.132496
 HL = 1.000 | t1//t0 = 11.000 | l1//l0 = 0.030 | alpha = 1.42 | Tmax = 0.092762
 HL = 2.000 | t1//t0 = 160.000 | l1//l0 = 0.500 | alpha = 1.35 | Tmax = Inf
 HL = 10.000 | t1//t0 = 20.000 | l1//l0 = 0.300 | alpha = 1.53 | Tmax = 0.643124
 HL = 1.000 | t1//t0 = 15.000 | l1//l0 = 0.070 | alpha = 1.41 | Tmax = 0.092614
 HL = 10.000 | t1//t0 = 190.000 | l1//l0 = 0.700 | alpha = 1.37 | Tmax = Inf
 HL = 5.000 | t1//t0 = 190.000 | l1//l0 = 0.300 | alpha = 1.26 | Tmax = Inf
 HL = 2.000 | t1//t0 = 100.000 | l1//l0 = 0.700 | alpha = 1.18 | Tmax = 0.264099
 HL = 2.000 | t1//t0 = 210.000 | l1//l0 = 0.300 | alpha = 1.25 | Tmax = Inf
 HL = 7.000 | t1//t0 = 18.000 | l1//l0 = 0.300 | alpha = 1.36 | Tmax = 1.611351
 HL = 0.200 | t1//t0 = 2.000 | l1//l0 = 0.003 | alpha = 1.35 | Tmax = 0.113291
 HL = 1.000 | t1//t0 = 20.000 | l1//l0 = 0.020 | alpha = 1.28 | Tmax = 0.134695
 HL = 0.500 | t1//t0 = 17.000 | l1//l0 = 0.001 | alpha = 1.32 | Tmax = 0.157237
 HL = 2.000 | t1//t0 = 18.000 | l1//l0 = 0.300 | alpha = 1.24 | Tmax = 0.300439
 HL = 2.000 | t1//t0 = 30.000 | l1//l0 = 0.020 | alpha = 1.11 | Tmax = 0.565037
 HL = 0.500 | t1//t0 = 2.000 | l1//l0 = 0.050 | alpha = 1.28 | Tmax = 0.190505
 HL = 2.000 | t1//t0 = 60.000 | l1//l0 = 0.070 | alpha = 1.22 | Tmax = 0.456411
 HL = 0.500 | t1//t0 = 50.000 | l1//l0 = 0.020 | alpha = 1.23 | Tmax = 0.127344
 HL = 7.000 | t1//t0 = 11.000 | l1//l0 = 0.500 | alpha = 1.41 | Tmax = 1.206549
 HL = 7.000 | t1//t0 = 15.000 | l1//l0 = 0.010 | alpha = 1.42 | Tmax = 1.669346
 HL = 0.500 | t1//t0 = 40.000 | l1//l0 = 0.500 | alpha = 1.17 | Tmax = 0.192747
 HL = 2.000 | t1//t0 = 200.000 | l1//l0 = 0.050 | alpha = 1.31 | Tmax = 0.502009
 HL = 10.000 | t1//t0 = 20.000 | l1//l0 = 0.300 | alpha = 1.47 | Tmax = 1.782901
 HL = 18.000 | t1//t0 = 20.000 | l1//l0 = 0.007 | alpha = 1.55 | Tmax = 2.059737
 HL = 1.000 | t1//t0 = 13.000 | l1//l0 = 0.005 | alpha = 1.32 | Tmax = 0.108595
 HL = 2.000 | t1//t0 = 15.000 | l1//l0 = 0.100 | alpha = 1.19 | Tmax = 0.403933
 HL = 2.000 | t1//t0 = 70.000 | l1//l0 = 0.700 | alpha = 1.11 | Tmax = 0.310495
 HL = 7.000 | t1//t0 = 180.000 | l1//l0 = 0.700 | alpha = 1.46 | Tmax = Inf
 HL = 22.000 | t1//t0 = 130.000 | l1//l0 = 0.300 | alpha = 1.56 | Tmax = Inf
 HL = 2.000 | t1//t0 = 15.000 | l1//l0 = 0.500 | alpha = 1.20 | Tmax = 0.284346
 HL = 30.000 | t1//t0 = 12.000 | l1//l0 = 0.100 | alpha = 1.54 | Tmax = 5.606822
 HL = 5.000 | t1//t0 = 150.000 | l1//l0 = 0.500 | alpha = 1.20 | Tmax = Inf
 HL = 1.000 | t1//t0 = 5.000 | l1//l0 = 0.300 | alpha = 1.14 | Tmax = 0.126989
 HL = 5.000 | t1//t0 = 2.000 | l1//l0 = 1.000 | alpha = 1.29 | Tmax = 0.806530
 HL = 0.500 | t1//t0 = 190.000 | l1//l0 = 0.700 | alpha = 1.07 | Tmax = Inf
 HL = 15.000 | t1//t0 = 12.000 | l1//l0 = 1.000 | alpha = 1.51 | Tmax = 1.523027
 HL = 5.000 | t1//t0 = 90.000 | l1//l0 = 0.700 | alpha = 1.30 | Tmax = Inf
 HL = 1.000 | t1//t0 = 12.000 | l1//l0 = 0.002 | alpha = 1.36 | Tmax = 0.090075
 HL = 5.000 | t1//t0 = 18.000 | l1//l0 = 0.500 | alpha = 1.30 | Tmax = 1.012577
 HL = 0.500 | t1//t0 = 120.000 | l1//l0 = 0.100 | alpha = 1.29 | Tmax = 0.155725
 HL = 1.000 | t1//t0 = 40.000 | l1//l0 = 0.001 | alpha = 1.32 | Tmax = 0.195995
 HL = 2.000 | t1//t0 = 17.000 | l1//l0 = 0.005 | alpha = 1.46 | Tmax = 0.129309
 HL = 1.000 | t1//t0 = 140.000 | l1//l0 = 0.100 | alpha = 1.39 | Tmax = 0.083298
 HL = 0.500 | t1//t0 = 20.000 | l1//l0 = 0.100 | alpha = 1.14 | Tmax = 0.150014
 HL = 5.000 | t1//t0 = 12.000 | l1//l0 = 0.007 | alpha = 1.36 | Tmax = 1.189904
 HL = 1.000 | t1//t0 = 9.000 | l1//l0 = 0.020 | alpha = 1.34 | Tmax = 0.091493
 HL = 1.000 | t1//t0 = 13.000 | l1//l0 = 0.070 | alpha = 1.23 | Tmax = 0.132229
 HL = 1.000 | t1//t0 = 20.000 | l1//l0 = 0.003 | alpha = 1.03 | Tmax = 0.230587
 HL = 10.000 | t1//t0 = 13.000 | l1//l0 = 0.002 | alpha = 1.49 | Tmax = 1.986135
 HL = 5.000 | t1//t0 = 2.000 | l1//l0 = 0.070 | alpha = 1.45 | Tmax = 0.664310
 HL = 1.000 | t1//t0 = 10.000 | l1//l0 = 0.003 | alpha = 1.41 | Tmax = 0.089864
 HL = 18.000 | t1//t0 = 150.000 | l1//l0 = 0.500 | alpha = 1.55 | Tmax = Inf
 HL = 5.000 | t1//t0 = 110.000 | l1//l0 = 0.700 | alpha = 1.22 | Tmax = Inf
 HL = 0.500 | t1//t0 = 17.000 | l1//l0 = 0.030 | alpha = 1.18 | Tmax = 0.144368
 HL = 10.000 | t1//t0 = 15.000 | l1//l0 = 0.002 | alpha = 1.47 | Tmax = 2.310881
 HL = 0.500 | t1//t0 = 15.000 | l1//l0 = 0.020 | alpha = 1.28 | Tmax = 0.158072
 HL = 0.500 | t1//t0 = 15.000 | l1//l0 = 0.100 | alpha = 1.22 | Tmax = 0.162368
 HL = 5.000 | t1//t0 = 9.000 | l1//l0 = 0.070 | alpha = 1.41 | Tmax = 0.917434
 HL = 18.000 | t1//t0 = 40.000 | l1//l0 = 0.001 | alpha = 1.56 | Tmax = 2.125370
 HL = 0.500 | t1//t0 = 9.000 | l1//l0 = 0.030 | alpha = 1.05 | Tmax = 0.138382
 HL = 0.200 | t1//t0 = 2.000 | l1//l0 = 0.100 | alpha = 1.07 | Tmax = 0.179667
 HL = 0.200 | t1//t0 = 80.000 | l1//l0 = 0.003 | alpha = 1.32 | Tmax = 0.208035
 HL = 7.000 | t1//t0 = 90.000 | l1//l0 = 0.300 | alpha = 1.39 | Tmax = 1.505032
 HL = 0.500 | t1//t0 = 140.000 | l1//l0 = 0.050 | alpha = 1.14 | Tmax = 0.131458
 HL = 0.500 | t1//t0 = 80.000 | l1//l0 = 0.007 | alpha = 1.31 | Tmax = 0.159981
 HL = 0.200 | t1//t0 = 170.000 | l1//l0 = 0.010 | alpha = 1.11 | Tmax = 0.133360
 HL = 15.000 | t1//t0 = 15.000 | l1//l0 = 0.700 | alpha = 1.49 | Tmax = 2.388648
 HL = 1.000 | t1//t0 = 17.000 | l1//l0 = 0.001 | alpha = 1.19 | Tmax = 0.171779
 HL = 30.000 | t1//t0 = 60.000 | l1//l0 = 0.030 | alpha = 1.56 | Tmax = 4.244953
 HL = 7.000 | t1//t0 = 4.000 | l1//l0 = 1.000 | alpha = 1.29 | Tmax = 1.417867
 HL = 1.000 | t1//t0 = 40.000 | l1//l0 = 0.020 | alpha = 1.09 | Tmax = 0.240807
 HL = 15.000 | t1//t0 = 15.000 | l1//l0 = 0.007 | alpha = 1.56 | Tmax = 0.203644
 HL = 1.000 | t1//t0 = 12.000 | l1//l0 = 0.070 | alpha = 1.43 | Tmax = 0.096936
 HL = 15.000 | t1//t0 = 110.000 | l1//l0 = 0.700 | alpha = 1.49 | Tmax = Inf
 HL = 2.000 | t1//t0 = 10.000 | l1//l0 = 0.070 | alpha = 1.46 | Tmax = 0.079197
 HL = 15.000 | t1//t0 = 150.000 | l1//l0 = 0.700 | alpha = 1.51 | Tmax = Inf
 HL = 15.000 | t1//t0 = 2.000 | l1//l0 = 1.000 | alpha = 1.45 | Tmax = 2.767381
 HL = 0.500 | t1//t0 = 150.000 | l1//l0 = 0.010 | alpha = 1.15 | Tmax = 0.209451
 HL = 1.000 | t1//t0 = 190.000 | l1//l0 = 0.070 | alpha = 1.03 | Tmax = 0.250374
 HL = 5.000 | t1//t0 = 5.000 | l1//l0 = 0.010 | alpha = 1.42 | Tmax = 0.883219
 HL = 0.200 | t1//t0 = 70.000 | l1//l0 = 0.030 | alpha = 1.04 | Tmax = 0.316460
 HL = 1.000 | t1//t0 = 130.000 | l1//l0 = 0.070 | alpha = 1.22 | Tmax = 0.181739
 HL = 1.000 | t1//t0 = 9.000 | l1//l0 = 0.007 | alpha = 1.08 | Tmax = 0.188935
 HL = 22.000 | t1//t0 = 70.000 | l1//l0 = 1.000 | alpha = 1.54 | Tmax = Inf
 HL = 2.000 | t1//t0 = 5.000 | l1//l0 = 0.007 | alpha = 1.10 | Tmax = 0.472155
 HL = 0.500 | t1//t0 = 40.000 | l1//l0 = 0.007 | alpha = 1.07 | Tmax = 0.132956
 HL = 0.200 | t1//t0 = 110.000 | l1//l0 = 0.003 | alpha = 1.40 | Tmax = 0.094716
 HL = 0.500 | t1//t0 = 70.000 | l1//l0 = 0.070 | alpha = 1.25 | Tmax = 0.142696
 HL = 5.000 | t1//t0 = 2.000 | l1//l0 = 0.030 | alpha = 1.33 | Tmax = 1.148369
 HL = 1.000 | t1//t0 = 10.000 | l1//l0 = 0.003 | alpha = 1.21 | Tmax = 0.147734
 HL = 1.000 | t1//t0 = 40.000 | l1//l0 = 0.100 | alpha = 1.34 | Tmax = 0.096329
 HL = 0.500 | t1//t0 = 70.000 | l1//l0 = 0.003 | alpha = 1.06 | Tmax = 0.163562
 HL = 18.000 | t1//t0 = 11.000 | l1//l0 = 0.007 | alpha = 1.54 | Tmax = 2.549842
 HL = 2.000 | t1//t0 = 17.000 | l1//l0 = 0.030 | alpha = 1.38 | Tmax = 0.250091
 HL = 22.000 | t1//t0 = 100.000 | l1//l0 = 0.500 | alpha = 1.52 | Tmax = Inf
 HL = 20.000 | t1//t0 = 13.000 | l1//l0 = 0.100 | alpha = 1.55 | Tmax = 1.778364
 HL = 0.500 | t1//t0 = 120.000 | l1//l0 = 0.700 | alpha = 1.05 | Tmax = 0.189615
 HL = 1.000 | t1//t0 = 220.000 | l1//l0 = 0.500 | alpha = 1.14 | Tmax = Inf
 HL = 0.200 | t1//t0 = 120.000 | l1//l0 = 0.020 | alpha = 1.19 | Tmax = 0.249316
 HL = 0.200 | t1//t0 = 210.000 | l1//l0 = 0.100 | alpha = 1.01 | Tmax = 0.378285
 HL = 1.000 | t1//t0 = 9.000 | l1//l0 = 0.020 | alpha = 1.37 | Tmax = 0.087948
 HL = 2.000 | t1//t0 = 9.000 | l1//l0 = 0.700 | alpha = 1.37 | Tmax = 0.091733
 HL = 0.500 | t1//t0 = 2.000 | l1//l0 = 0.700 | alpha = 1.19 | Tmax = 0.194294
 HL = 2.000 | t1//t0 = 30.000 | l1//l0 = 0.050 | alpha = 1.08 | Tmax = 0.543292
 HL = 2.000 | t1//t0 = 190.000 | l1//l0 = 0.500 | alpha = 1.02 | Tmax = Inf
 HL = 0.500 | t1//t0 = 13.000 | l1//l0 = 0.002 | alpha = 1.26 | Tmax = 0.154058
 HL = 1.000 | t1//t0 = 180.000 | l1//l0 = 0.070 | alpha = 1.03 | Tmax = 0.249608
 HL = 5.000 | t1//t0 = 170.000 | l1//l0 = 0.050 | alpha = 1.53 | Tmax = 0.482851
 HL = 2.000 | t1//t0 = 5.000 | l1//l0 = 0.007 | alpha = 1.36 | Tmax = 0.236564
 HL = 2.000 | t1//t0 = 70.000 | l1//l0 = 0.500 | alpha = 1.10 | Tmax = 0.357765
 HL = 0.500 | t1//t0 = 190.000 | l1//l0 = 0.500 | alpha = 1.10 | Tmax = 0.181834
 HL = 0.200 | t1//t0 = 110.000 | l1//l0 = 0.030 | alpha = 1.08 | Tmax = 0.290526
 HL = 7.000 | t1//t0 = 30.000 | l1//l0 = 1.000 | alpha = 1.17 | Tmax = Inf
 HL = 0.500 | t1//t0 = 15.000 | l1//l0 = 0.020 | alpha = 1.12 | Tmax = 0.137949
 HL = 7.000 | t1//t0 = 90.000 | l1//l0 = 0.500 | alpha = 1.35 | Tmax = Inf
 HL = 1.000 | t1//t0 = 100.000 | l1//l0 = 0.050 | alpha = 1.29 | Tmax = 0.171305
 HL = 0.500 | t1//t0 = 130.000 | l1//l0 = 0.005 | alpha = 1.10 | Tmax = 0.208979
 HL = 0.200 | t1//t0 = 140.000 | l1//l0 = 0.003 | alpha = 1.30 | Tmax = 0.094996
 HL = 22.000 | t1//t0 = 50.000 | l1//l0 = 0.007 | alpha = 1.55 | Tmax = 5.382142
 HL = 0.500 | t1//t0 = 12.000 | l1//l0 = 0.010 | alpha = 1.09 | Tmax = 0.136488
 HL = 1.000 | t1//t0 = 18.000 | l1//l0 = 0.007 | alpha = 1.17 | Tmax = 0.179141
 HL = 0.200 | t1//t0 = 190.000 | l1//l0 = 0.002 | alpha = 1.15 | Tmax = 0.095496
 HL = 2.000 | t1//t0 = 4.000 | l1//l0 = 0.002 | alpha = 1.42 | Tmax = 0.145703
 HL = 5.000 | t1//t0 = 170.000 | l1//l0 = 0.100 | alpha = 1.36 | Tmax = Inf
 HL = 0.200 | t1//t0 = 110.000 | l1//l0 = 0.050 | alpha = 1.08 | Tmax = 0.342537
 HL = 2.000 | t1//t0 = 170.000 | l1//l0 = 0.100 | alpha = 1.36 | Tmax = 0.297789
 HL = 0.500 | t1//t0 = 70.000 | l1//l0 = 0.700 | alpha = 1.03 | Tmax = 0.187562
 HL = 2.000 | t1//t0 = 40.000 | l1//l0 = 0.010 | alpha = 1.29 | Tmax = 0.500866
 HL = 2.000 | t1//t0 = 60.000 | l1//l0 = 0.001 | alpha = 1.52 | Tmax = 0.624815
 HL = 1.000 | t1//t0 = 200.000 | l1//l0 = 0.700 | alpha = 1.24 | Tmax = Inf
 HL = 1.000 | t1//t0 = 13.000 | l1//l0 = 0.070 | alpha = 1.25 | Tmax = 0.124706
 HL = 0.500 | t1//t0 = 9.000 | l1//l0 = 0.010 | alpha = 1.09 | Tmax = 0.140126
 HL = 0.500 | t1//t0 = 18.000 | l1//l0 = 0.002 | alpha = 1.29 | Tmax = 0.150551
 HL = 0.500 | t1//t0 = 120.000 | l1//l0 = 0.020 | alpha = 1.05 | Tmax = 0.165567
 HL = 5.000 | t1//t0 = 4.000 | l1//l0 = 0.070 | alpha = 1.45 | Tmax = 0.684588
 HL = 0.500 | t1//t0 = 170.000 | l1//l0 = 0.030 | alpha = 1.11 | Tmax = 0.155606
 HL = 1.000 | t1//t0 = 40.000 | l1//l0 = 0.005 | alpha = 1.22 | Tmax = 0.225476
 HL = 0.500 | t1//t0 = 120.000 | l1//l0 = 0.070 | alpha = 1.20 | Tmax = 0.131574
 HL = 15.000 | t1//t0 = 4.000 | l1//l0 = 0.010 | alpha = 1.51 | Tmax = 2.822997
 HL = 2.000 | t1//t0 = 4.000 | l1//l0 = 0.100 | alpha = 1.16 | Tmax = 0.396950
 HL = 0.500 | t1//t0 = 40.000 | l1//l0 = 0.005 | alpha = 1.16 | Tmax = 0.129770
 HL = 7.000 | t1//t0 = 170.000 | l1//l0 = 0.300 | alpha = 1.31 | Tmax = Inf
 HL = 20.000 | t1//t0 = 150.000 | l1//l0 = 0.300 | alpha = 1.56 | Tmax = Inf
 HL = 5.000 | t1//t0 = 15.000 | l1//l0 = 0.700 | alpha = 1.35 | Tmax = 0.783651
 HL = 30.000 | t1//t0 = 15.000 | l1//l0 = 0.001 | alpha = 1.55 | Tmax = 5.016312
 HL = 0.200 | t1//t0 = 70.000 | l1//l0 = 0.010 | alpha = 1.27 | Tmax = 0.290153
 HL = 2.000 | t1//t0 = 70.000 | l1//l0 = 0.020 | alpha = 1.29 | Tmax = 0.594665
 HL = 18.000 | t1//t0 = 150.000 | l1//l0 = 0.500 | alpha = 1.54 | Tmax = Inf
 HL = 1.000 | t1//t0 = 17.000 | l1//l0 = 0.001 | alpha = 1.31 | Tmax = 0.122815
 HL = 7.000 | t1//t0 = 18.000 | l1//l0 = 0.050 | alpha = 1.45 | Tmax = 1.418371
 HL = 30.000 | t1//t0 = 11.000 | l1//l0 = 0.002 | alpha = 1.54 | Tmax = 6.124255
 HL = 1.000 | t1//t0 = 200.000 | l1//l0 = 0.070 | alpha = 1.37 | Tmax = 0.114310
 HL = 0.500 | t1//t0 = 13.000 | l1//l0 = 0.100 | alpha = 1.10 | Tmax = 0.149138
 HL = 0.500 | t1//t0 = 210.000 | l1//l0 = 0.030 | alpha = 1.06 | Tmax = 0.167268
 HL = 0.500 | t1//t0 = 160.000 | l1//l0 = 0.700 | alpha = 1.05 | Tmax = Inf
 HL = 0.500 | t1//t0 = 90.000 | l1//l0 = 0.050 | alpha = 1.08 | Tmax = 0.132728
 HL = 10.000 | t1//t0 = 30.000 | l1//l0 = 0.003 | alpha = 1.55 | Tmax = 0.784181
 HL = 20.000 | t1//t0 = 11.000 | l1//l0 = 1.000 | alpha = 1.44 | Tmax = 4.580938
 HL = 18.000 | t1//t0 = 50.000 | l1//l0 = 0.003 | alpha = 1.56 | Tmax = 3.117304
 HL = 2.000 | t1//t0 = 17.000 | l1//l0 = 0.020 | alpha = 1.26 | Tmax = 0.394746
 HL = 2.000 | t1//t0 = 150.000 | l1//l0 = 0.300 | alpha = 1.45 | Tmax = Inf
 HL = 7.000 | t1//t0 = 190.000 | l1//l0 = 0.100 | alpha = 1.40 | Tmax = Inf
 HL = 1.000 | t1//t0 = 10.000 | l1//l0 = 0.050 | alpha = 1.14 | Tmax = 0.163145
 HL = 5.000 | t1//t0 = 5.000 | l1//l0 = 0.005 | alpha = 1.30 | Tmax = 1.279548
 HL = 0.500 | t1//t0 = 90.000 | l1//l0 = 0.010 | alpha = 1.46 | Tmax = 0.168094
 HL = 10.000 | t1//t0 = 12.000 | l1//l0 = 0.700 | alpha = 1.35 | Tmax = 2.359476
 HL = 1.000 | t1//t0 = 18.000 | l1//l0 = 0.700 | alpha = 1.24 | Tmax = 0.105982
 HL = 0.200 | t1//t0 = 170.000 | l1//l0 = 0.002 | alpha = 1.03 | Tmax = 0.103120
 HL = 5.000 | t1//t0 = 140.000 | l1//l0 = 1.000 | alpha = 1.40 | Tmax = Inf
 HL = 2.000 | t1//t0 = 150.000 | l1//l0 = 0.300 | alpha = 1.14 | Tmax = 0.387175
 HL = 15.000 | t1//t0 = 12.000 | l1//l0 = 1.000 | alpha = 1.39 | Tmax = Inf
 HL = 1.000 | t1//t0 = 180.000 | l1//l0 = 0.030 | alpha = 1.19 | Tmax = 0.328660
 HL = 0.200 | t1//t0 = 2.000 | l1//l0 = 0.070 | alpha = 1.19 | Tmax = 0.147463
 HL = 0.500 | t1//t0 = 17.000 | l1//l0 = 0.030 | alpha = 1.04 | Tmax = 0.133598
 HL = 20.000 | t1//t0 = 70.000 | l1//l0 = 0.070 | alpha = 1.54 | Tmax = 3.565176
 HL = 0.200 | t1//t0 = 180.000 | l1//l0 = 0.001 | alpha = 1.24 | Tmax = 0.096217
 HL = 15.000 | t1//t0 = 180.000 | l1//l0 = 1.000 | alpha = 1.49 | Tmax = Inf
 HL = 0.200 | t1//t0 = 170.000 | l1//l0 = 0.007 | alpha = 1.35 | Tmax = 0.096076
 HL = 20.000 | t1//t0 = 70.000 | l1//l0 = 1.000 | alpha = 1.53 | Tmax = Inf
 HL = 1.000 | t1//t0 = 140.000 | l1//l0 = 0.300 | alpha = 1.21 | Tmax = 0.115882
 HL = 1.000 | t1//t0 = 40.000 | l1//l0 = 0.005 | alpha = 1.08 | Tmax = 0.265718
 HL = 1.000 | t1//t0 = 60.000 | l1//l0 = 0.010 | alpha = 1.26 | Tmax = 0.260162
 HL = 10.000 | t1//t0 = 20.000 | l1//l0 = 0.700 | alpha = 1.37 | Tmax = 2.258168
 HL = 7.000 | t1//t0 = 5.000 | l1//l0 = 0.020 | alpha = 1.37 | Tmax = 1.758868
 HL = 0.500 | t1//t0 = 110.000 | l1//l0 = 0.050 | alpha = 1.35 | Tmax = 0.137818
 HL = 1.000 | t1//t0 = 10.000 | l1//l0 = 0.001 | alpha = 1.34 | Tmax = 0.095423
 HL = 1.000 | t1//t0 = 13.000 | l1//l0 = 0.070 | alpha = 1.09 | Tmax = 0.178923
 HL = 5.000 | t1//t0 = 12.000 | l1//l0 = 0.003 | alpha = 1.33 | Tmax = 1.285782
 HL = 2.000 | t1//t0 = 9.000 | l1//l0 = 0.030 | alpha = 1.22 | Tmax = 0.391498
 HL = 7.000 | t1//t0 = 15.000 | l1//l0 = 0.010 | alpha = 1.39 | Tmax = 1.835190
 HL = 5.000 | t1//t0 = 170.000 | l1//l0 = 1.000 | alpha = 1.35 | Tmax = Inf
 HL = 5.000 | t1//t0 = 50.000 | l1//l0 = 0.500 | alpha = 1.49 | Tmax = 0.245898
 HL = 0.200 | t1//t0 = 2.000 | l1//l0 = 0.010 | alpha = 1.33 | Tmax = 0.113133
 HL = 10.000 | t1//t0 = 20.000 | l1//l0 = 1.000 | alpha = 1.49 | Tmax = 0.884327
 HL = 1.000 | t1//t0 = 180.000 | l1//l0 = 0.100 | alpha = 1.37 | Tmax = 0.093210
 HL = 18.000 | t1//t0 = 50.000 | l1//l0 = 0.300 | alpha = 1.47 | Tmax = Inf
 HL = 0.500 | t1//t0 = 20.000 | l1//l0 = 0.070 | alpha = 1.03 | Tmax = 0.134955
 HL = 7.000 | t1//t0 = 10.000 | l1//l0 = 0.700 | alpha = 1.30 | Tmax = 1.552116
 HL = 0.200 | t1//t0 = 70.000 | l1//l0 = 0.005 | alpha = 1.04 | Tmax = 0.247597
 HL = 0.500 | t1//t0 = 4.000 | l1//l0 = 0.010 | alpha = 1.01 | Tmax = 0.137483
 HL = 2.000 | t1//t0 = 90.000 | l1//l0 = 0.020 | alpha = 1.41 | Tmax = 0.556311
 HL = 10.000 | t1//t0 = 100.000 | l1//l0 = 1.000 | alpha = 1.45 | Tmax = Inf
 HL = 1.000 | t1//t0 = 11.000 | l1//l0 = 0.070 | alpha = 1.28 | Tmax = 0.110979
 HL = 2.000 | t1//t0 = 18.000 | l1//l0 = 0.003 | alpha = 1.42 | Tmax = 0.214306
 HL = 1.000 | t1//t0 = 120.000 | l1//l0 = 0.050 | alpha = 1.02 | Tmax = 0.271412
 HL = 0.200 | t1//t0 = 70.000 | l1//l0 = 0.003 | alpha = 1.49 | Tmax = 0.215288
 HL = 10.000 | t1//t0 = 5.000 | l1//l0 = 0.002 | alpha = 1.46 | Tmax = 2.188448
 HL = 5.000 | t1//t0 = 13.000 | l1//l0 = 0.700 | alpha = 1.40 | Tmax = 0.612825
 HL = 0.500 | t1//t0 = 210.000 | l1//l0 = 0.030 | alpha = 1.09 | Tmax = 0.165828
 HL = 7.000 | t1//t0 = 210.000 | l1//l0 = 1.000 | alpha = 1.39 | Tmax = Inf
 HL = 1.000 | t1//t0 = 220.000 | l1//l0 = 1.000 | alpha = 1.19 | Tmax = Inf
 HL = 30.000 | t1//t0 = 20.000 | l1//l0 = 0.030 | alpha = 1.56 | Tmax = 2.510290
 HL = 7.000 | t1//t0 = 10.000 | l1//l0 = 0.500 | alpha = 1.38 | Tmax = 1.359036
 HL = 5.000 | t1//t0 = 9.000 | l1//l0 = 0.700 | alpha = 1.18 | Tmax = 1.155193
 HL = 7.000 | t1//t0 = 130.000 | l1//l0 = 1.000 | alpha = 1.23 | Tmax = Inf
 HL = 15.000 | t1//t0 = 170.000 | l1//l0 = 0.300 | alpha = 1.55 | Tmax = Inf
 HL = 2.000 | t1//t0 = 220.000 | l1//l0 = 0.070 | alpha = 1.35 | Tmax = 0.373314
 HL = 0.200 | t1//t0 = 110.000 | l1//l0 = 0.002 | alpha = 1.47 | Tmax = 0.097314
 HL = 1.000 | t1//t0 = 110.000 | l1//l0 = 0.050 | alpha = 1.19 | Tmax = 0.218204
 HL = 0.200 | t1//t0 = 150.000 | l1//l0 = 0.005 | alpha = 1.12 | Tmax = 0.123550
 HL = 0.200 | t1//t0 = 170.000 | l1//l0 = 0.007 | alpha = 1.22 | Tmax = 0.098085
 HL = 0.200 | t1//t0 = 80.000 | l1//l0 = 0.002 | alpha = 1.28 | Tmax = 0.206575
 HL = 2.000 | t1//t0 = 13.000 | l1//l0 = 0.010 | alpha = 1.28 | Tmax = 0.364261
 HL = 0.200 | t1//t0 = 170.000 | l1//l0 = 0.005 | alpha = 1.37 | Tmax = 0.097025
 HL = 0.500 | t1//t0 = 11.000 | l1//l0 = 0.070 | alpha = 1.19 | Tmax = 0.157240
 HL = 10.000 | t1//t0 = 9.000 | l1//l0 = 1.000 | alpha = 1.28 | Tmax = Inf
 HL = 20.000 | t1//t0 = 100.000 | l1//l0 = 0.700 | alpha = 1.47 | Tmax = Inf
 HL = 5.000 | t1//t0 = 50.000 | l1//l0 = 0.700 | alpha = 1.18 | Tmax = 1.168624
 HL = 5.000 | t1//t0 = 60.000 | l1//l0 = 0.020 | alpha = 1.48 | Tmax = 1.141080
 HL = 0.500 | t1//t0 = 90.000 | l1//l0 = 0.005 | alpha = 1.14 | Tmax = 0.178764
 HL = 0.500 | t1//t0 = 80.000 | l1//l0 = 0.007 | alpha = 1.08 | Tmax = 0.165453
 HL = 7.000 | t1//t0 = 30.000 | l1//l0 = 0.300 | alpha = 1.42 | Tmax = 1.322991
 HL = 0.200 | t1//t0 = 60.000 | l1//l0 = 0.010 | alpha = 1.23 | Tmax = 0.312588
 HL = 5.000 | t1//t0 = 12.000 | l1//l0 = 0.005 | alpha = 1.54 | Tmax = 0.049027
 HL = 2.000 | t1//t0 = 15.000 | l1//l0 = 0.100 | alpha = 1.10 | Tmax = 0.467656
