HL = 1.000 | t1//t0 = 9.000 | l1//l0 = 0.700 | alpha = 1.34 | Tmax = Inf
 HL = 1.000 | t1//t0 = 10.000 | l1//l0 = 0.070 | alpha = 1.39 | Tmax = 0.093186
 HL = 2.000 | t1//t0 = 120.000 | l1//l0 = 0.100 | alpha = 1.47 | Tmax = 0.101283
 HL = 5.000 | t1//t0 = 10.000 | l1//l0 = 0.500 | alpha = 1.42 | Tmax = 0.616182
 HL = 15.000 | t1//t0 = 10.000 | l1//l0 = 0.500 | alpha = 1.46 | Tmax = 3.219394
 HL = 7.000 | t1//t0 = 9.000 | l1//l0 = 0.500 | alpha = 1.42 | Tmax = 1.143673
 HL = 15.000 | t1//t0 = 11.000 | l1//l0 = 0.100 | alpha = 1.56 | Tmax = 0.033978
 HL = 5.000 | t1//t0 = 18.000 | l1//l0 = 0.500 | alpha = 1.51 | Tmax = 0.101764
 HL = 5.000 | t1//t0 = 9.000 | l1//l0 = 0.300 | alpha = 1.40 | Tmax = 0.801109
 HL = 2.000 | t1//t0 = 15.000 | l1//l0 = 0.070 | alpha = 1.44 | Tmax = 0.125408
 HL = 22.000 | t1//t0 = 17.000 | l1//l0 = 0.070 | alpha = 1.54 | Tmax = 3.533626
 HL = 2.000 | t1//t0 = 5.000 | l1//l0 = 0.070 | alpha = 1.39 | Tmax = 0.177726
 HL = 15.000 | t1//t0 = 110.000 | l1//l0 = 0.500 | alpha = 1.48 | Tmax = Inf
 HL = 5.000 | t1//t0 = 11.000 | l1//l0 = 0.050 | alpha = 1.48 | Tmax = 0.573972
 HL = 5.000 | t1//t0 = 20.000 | l1//l0 = 0.030 | alpha = 1.51 | Tmax = 0.420362
 HL = 2.000 | t1//t0 = 100.000 | l1//l0 = 0.050 | alpha = 1.47 | Tmax = 0.186912
 HL = 10.000 | t1//t0 = 9.000 | l1//l0 = 1.000 | alpha = 1.42 | Tmax = 1.671812
 HL = 15.000 | t1//t0 = 17.000 | l1//l0 = 0.500 | alpha = 1.46 | Tmax = 3.239631
 HL = 1.000 | t1//t0 = 17.000 | l1//l0 = 0.050 | alpha = 1.40 | Tmax = 0.088233
 HL = 7.000 | t1//t0 = 20.000 | l1//l0 = 0.050 | alpha = 1.39 | Tmax = 1.799901
 HL = 5.000 | t1//t0 = 80.000 | l1//l0 = 0.300 | alpha = 1.42 | Tmax = 0.758212
 HL = 5.000 | t1//t0 = 12.000 | l1//l0 = 0.050 | alpha = 1.47 | Tmax = 0.650622
 HL = 10.000 | t1//t0 = 15.000 | l1//l0 = 0.700 | alpha = 1.51 | Tmax = 0.744158
 HL = 18.000 | t1//t0 = 120.000 | l1//l0 = 1.000 | alpha = 1.52 | Tmax = Inf
 HL = 7.000 | t1//t0 = 70.000 | l1//l0 = 0.050 | alpha = 1.46 | Tmax = 1.647052
 HL = 10.000 | t1//t0 = 120.000 | l1//l0 = 0.500 | alpha = 1.47 | Tmax = Inf
 HL = 5.000 | t1//t0 = 11.000 | l1//l0 = 0.700 | alpha = 1.49 | Tmax = 0.164126
 HL = 1.000 | t1//t0 = 50.000 | l1//l0 = 0.100 | alpha = 1.41 | Tmax = 0.088010
 HL = 7.000 | t1//t0 = 9.000 | l1//l0 = 0.500 | alpha = 1.44 | Tmax = 1.013700
 HL = 5.000 | t1//t0 = 15.000 | l1//l0 = 0.100 | alpha = 1.41 | Tmax = 0.926340
 HL = 18.000 | t1//t0 = 100.000 | l1//l0 = 0.070 | alpha = 1.55 | Tmax = 2.188468
 HL = 20.000 | t1//t0 = 70.000 | l1//l0 = 0.700 | alpha = 1.55 | Tmax = Inf
 HL = 20.000 | t1//t0 = 60.000 | l1//l0 = 0.050 | alpha = 1.55 | Tmax = 2.865039
 HL = 5.000 | t1//t0 = 110.000 | l1//l0 = 0.300 | alpha = 1.50 | Tmax = Inf
 HL = 18.000 | t1//t0 = 50.000 | l1//l0 = 0.700 | alpha = 1.45 | Tmax = Inf
 HL = 22.000 | t1//t0 = 90.000 | l1//l0 = 0.050 | alpha = 1.55 | Tmax = 3.726430
 HL = 18.000 | t1//t0 = 20.000 | l1//l0 = 0.500 | alpha = 1.53 | Tmax = 2.036133
 HL = 20.000 | t1//t0 = 17.000 | l1//l0 = 0.500 | alpha = 1.49 | Tmax = 4.215244
 HL = 7.000 | t1//t0 = 15.000 | l1//l0 = 1.000 | alpha = 1.53 | Tmax = 0.017327
 HL = 22.000 | t1//t0 = 110.000 | l1//l0 = 0.700 | alpha = 1.56 | Tmax = Inf
 HL = 2.000 | t1//t0 = 18.000 | l1//l0 = 0.700 | alpha = 1.43 | Tmax = 0.058675
 HL = 2.000 | t1//t0 = 100.000 | l1//l0 = 0.050 | alpha = 1.42 | Tmax = 0.295866
 HL = 5.000 | t1//t0 = 13.000 | l1//l0 = 0.050 | alpha = 1.54 | Tmax = 0.030715
 HL = 15.000 | t1//t0 = 90.000 | l1//l0 = 0.300 | alpha = 1.47 | Tmax = Inf
 HL = 15.000 | t1//t0 = 40.000 | l1//l0 = 1.000 | alpha = 1.42 | Tmax = 3.241691
 HL = 22.000 | t1//t0 = 100.000 | l1//l0 = 1.000 | alpha = 1.47 | Tmax = Inf
 HL = 10.000 | t1//t0 = 20.000 | l1//l0 = 0.070 | alpha = 1.49 | Tmax = 1.898509
 HL = 5.000 | t1//t0 = 60.000 | l1//l0 = 1.000 | alpha = 1.45 | Tmax = Inf
 HL = 20.000 | t1//t0 = 50.000 | l1//l0 = 0.050 | alpha = 1.56 | Tmax = 1.121075
 HL = 5.000 | t1//t0 = 50.000 | l1//l0 = 0.300 | alpha = 1.42 | Tmax = 0.751947
 HL = 10.000 | t1//t0 = 40.000 | l1//l0 = 0.300 | alpha = 1.41 | Tmax = 2.389505
 HL = 10.000 | t1//t0 = 40.000 | l1//l0 = 0.500 | alpha = 1.42 | Tmax = 2.088305
 HL = 5.000 | t1//t0 = 20.000 | l1//l0 = 0.100 | alpha = 1.47 | Tmax = 0.638346
 HL = 10.000 | t1//t0 = 11.000 | l1//l0 = 0.050 | alpha = 1.43 | Tmax = 2.522690
 HL = 18.000 | t1//t0 = 110.000 | l1//l0 = 0.500 | alpha = 1.47 | Tmax = Inf
 HL = 10.000 | t1//t0 = 70.000 | l1//l0 = 0.300 | alpha = 1.53 | Tmax = Inf
 HL = 15.000 | t1//t0 = 60.000 | l1//l0 = 0.100 | alpha = 1.49 | Tmax = 3.651361
 HL = 18.000 | t1//t0 = 90.000 | l1//l0 = 0.700 | alpha = 1.54 | Tmax = Inf
 HL = 7.000 | t1//t0 = 12.000 | l1//l0 = 0.700 | alpha = 1.53 | Tmax = 0.039932
 HL = 7.000 | t1//t0 = 18.000 | l1//l0 = 0.700 | alpha = 1.51 | Tmax = 0.256335
 HL = 20.000 | t1//t0 = 15.000 | l1//l0 = 1.000 | alpha = 1.52 | Tmax = 2.288929
 HL = 7.000 | t1//t0 = 90.000 | l1//l0 = 0.700 | alpha = 1.51 | Tmax = Inf
 HL = 15.000 | t1//t0 = 15.000 | l1//l0 = 0.500 | alpha = 1.53 | Tmax = 1.356036
 HL = 10.000 | t1//t0 = 50.000 | l1//l0 = 0.700 | alpha = 1.54 | Tmax = Inf
 HL = 18.000 | t1//t0 = 20.000 | l1//l0 = 0.500 | alpha = 1.47 | Tmax = 4.038535
 HL = 10.000 | t1//t0 = 15.000 | l1//l0 = 0.100 | alpha = 1.49 | Tmax = 1.783086
 HL = 10.000 | t1//t0 = 15.000 | l1//l0 = 0.300 | alpha = 1.48 | Tmax = 1.638148
 HL = 15.000 | t1//t0 = 70.000 | l1//l0 = 1.000 | alpha = 1.54 | Tmax = Inf
 HL = 10.000 | t1//t0 = 18.000 | l1//l0 = 1.000 | alpha = 1.51 | Tmax = 0.546120
 HL = 5.000 | t1//t0 = 20.000 | l1//l0 = 1.000 | alpha = 1.02 | Tmax = 1.270071
 HL = 5.000 | t1//t0 = 11.000 | l1//l0 = 0.003 | alpha = 1.40 | Tmax = 1.043337
 HL = 22.000 | t1//t0 = 140.000 | l1//l0 = 0.500 | alpha = 1.55 | Tmax = Inf
 HL = 2.000 | t1//t0 = 80.000 | l1//l0 = 0.010 | alpha = 1.55 | Tmax = 0.431598
 HL = 1.000 | t1//t0 = 170.000 | l1//l0 = 0.070 | alpha = 1.31 | Tmax = 0.144983
 HL = 1.000 | t1//t0 = 170.000 | l1//l0 = 0.500 | alpha = 1.29 | Tmax = 0.102462
 HL = 2.000 | t1//t0 = 70.000 | l1//l0 = 0.100 | alpha = 1.42 | Tmax = 0.189492
 HL = 20.000 | t1//t0 = 18.000 | l1//l0 = 0.100 | alpha = 1.54 | Tmax = 2.855506
 HL = 5.000 | t1//t0 = 50.000 | l1//l0 = 0.300 | alpha = 1.31 | Tmax = 1.117159
 HL = 5.000 | t1//t0 = 80.000 | l1//l0 = 0.500 | alpha = 1.41 | Tmax = Inf
 HL = 20.000 | t1//t0 = 17.000 | l1//l0 = 0.010 | alpha = 1.56 | Tmax = 0.818499
 HL = 2.000 | t1//t0 = 17.000 | l1//l0 = 0.300 | alpha = 1.41 | Tmax = 0.110786
 HL = 18.000 | t1//t0 = 11.000 | l1//l0 = 1.000 | alpha = 1.41 | Tmax = Inf
 HL = 2.000 | t1//t0 = 120.000 | l1//l0 = 0.070 | alpha = 1.36 | Tmax = 0.340906
 HL = 28.000 | t1//t0 = 40.000 | l1//l0 = 0.100 | alpha = 1.54 | Tmax = 5.455005
 HL = 5.000 | t1//t0 = 9.000 | l1//l0 = 0.050 | alpha = 1.36 | Tmax = 1.113807
 HL = 28.000 | t1//t0 = 80.000 | l1//l0 = 0.070 | alpha = 1.55 | Tmax = 4.842528
 HL = 15.000 | t1//t0 = 20.000 | l1//l0 = 0.700 | alpha = 1.44 | Tmax = 3.293980
 HL = 10.000 | t1//t0 = 90.000 | l1//l0 = 0.100 | alpha = 1.54 | Tmax = 0.784882
 HL = 5.000 | t1//t0 = 60.000 | l1//l0 = 0.050 | alpha = 1.38 | Tmax = 1.315455
 HL = 7.000 | t1//t0 = 70.000 | l1//l0 = 0.100 | alpha = 1.42 | Tmax = 1.659328
 HL = 22.000 | t1//t0 = 100.000 | l1//l0 = 0.700 | alpha = 1.47 | Tmax = Inf
 HL = 5.000 | t1//t0 = 40.000 | l1//l0 = 0.700 | alpha = 1.49 | Tmax = Inf
 HL = 18.000 | t1//t0 = 120.000 | l1//l0 = 0.300 | alpha = 1.47 | Tmax = Inf
 HL = 5.000 | t1//t0 = 80.000 | l1//l0 = 0.700 | alpha = 1.51 | Tmax = Inf
 HL = 22.000 | t1//t0 = 70.000 | l1//l0 = 0.700 | alpha = 1.52 | Tmax = Inf
 HL = 10.000 | t1//t0 = 100.000 | l1//l0 = 1.000 | alpha = 1.51 | Tmax = Inf
 HL = 7.000 | t1//t0 = 90.000 | l1//l0 = 0.050 | alpha = 1.45 | Tmax = 1.791176
 HL = 2.000 | t1//t0 = 60.000 | l1//l0 = 0.700 | alpha = 1.40 | Tmax = 0.065567
 HL = 18.000 | t1//t0 = 50.000 | l1//l0 = 0.030 | alpha = 1.56 | Tmax = 1.209773
 HL = 20.000 | t1//t0 = 100.000 | l1//l0 = 0.300 | alpha = 1.49 | Tmax = Inf
 HL = 1.000 | t1//t0 = 20.000 | l1//l0 = 0.030 | alpha = 1.40 | Tmax = 0.083477
 HL = 18.000 | t1//t0 = 30.000 | l1//l0 = 1.000 | alpha = 1.47 | Tmax = Inf
 HL = 18.000 | t1//t0 = 17.000 | l1//l0 = 0.100 | alpha = 1.56 | Tmax = 0.246222
 HL = 22.000 | t1//t0 = 40.000 | l1//l0 = 0.700 | alpha = 1.47 | Tmax = Inf
 HL = 2.000 | t1//t0 = 110.000 | l1//l0 = 0.700 | alpha = 1.40 | Tmax = Inf
 HL = 22.000 | t1//t0 = 20.000 | l1//l0 = 0.700 | alpha = 1.50 | Tmax = 4.173318
 HL = 10.000 | t1//t0 = 60.000 | l1//l0 = 1.000 | alpha = 1.54 | Tmax = Inf
 HL = 7.000 | t1//t0 = 12.000 | l1//l0 = 0.030 | alpha = 1.51 | Tmax = 0.766162
 HL = 5.000 | t1//t0 = 10.000 | l1//l0 = 0.300 | alpha = 1.42 | Tmax = 0.721286
 HL = 2.000 | t1//t0 = 15.000 | l1//l0 = 0.300 | alpha = 1.41 | Tmax = 0.109607
 HL = 1.000 | t1//t0 = 50.000 | l1//l0 = 0.070 | alpha = 1.42 | Tmax = 0.083489
 HL = 18.000 | t1//t0 = 40.000 | l1//l0 = 0.300 | alpha = 1.47 | Tmax = Inf
 HL = 10.000 | t1//t0 = 20.000 | l1//l0 = 1.000 | alpha = 1.40 | Tmax = 1.838876
 HL = 1.000 | t1//t0 = 50.000 | l1//l0 = 0.050 | alpha = 1.45 | Tmax = 0.082261
 HL = 2.000 | t1//t0 = 10.000 | l1//l0 = 0.100 | alpha = 1.46 | Tmax = 0.072134
 HL = 2.000 | t1//t0 = 17.000 | l1//l0 = 0.500 | alpha = 1.42 | Tmax = 0.065391
 HL = 1.000 | t1//t0 = 100.000 | l1//l0 = 0.070 | alpha = 1.41 | Tmax = 0.084175
 HL = 15.000 | t1//t0 = 15.000 | l1//l0 = 0.050 | alpha = 1.51 | Tmax = 3.022642
 HL = 5.000 | t1//t0 = 100.000 | l1//l0 = 0.300 | alpha = 1.41 | Tmax = 0.800751
 HL = 2.000 | t1//t0 = 90.000 | l1//l0 = 0.070 | alpha = 1.47 | Tmax = 0.132375
 HL = 18.000 | t1//t0 = 120.000 | l1//l0 = 0.500 | alpha = 1.50 | Tmax = Inf
 HL = 10.000 | t1//t0 = 120.000 | l1//l0 = 1.000 | alpha = 1.51 | Tmax = Inf
 HL = 2.000 | t1//t0 = 60.000 | l1//l0 = 0.050 | alpha = 1.45 | Tmax = 0.196210
 HL = 15.000 | t1//t0 = 40.000 | l1//l0 = 0.700 | alpha = 1.40 | Tmax = Inf
 HL = 2.000 | t1//t0 = 18.000 | l1//l0 = 0.100 | alpha = 1.49 | Tmax = 0.051885
 HL = 10.000 | t1//t0 = 100.000 | l1//l0 = 0.700 | alpha = 1.40 | Tmax = Inf
 HL = 5.000 | t1//t0 = 15.000 | l1//l0 = 0.050 | alpha = 1.49 | Tmax = 0.529410
 HL = 5.000 | t1//t0 = 110.000 | l1//l0 = 0.100 | alpha = 1.54 | Tmax = 0.066925
 HL = 20.000 | t1//t0 = 20.000 | l1//l0 = 0.100 | alpha = 1.51 | Tmax = 4.526570
 HL = 2.000 | t1//t0 = 10.000 | l1//l0 = 0.500 | alpha = 1.46 | Tmax = 0.058587
 HL = 10.000 | t1//t0 = 70.000 | l1//l0 = 0.050 | alpha = 1.49 | Tmax = 2.348087
 HL = 10.000 | t1//t0 = 110.000 | l1//l0 = 1.000 | alpha = 1.54 | Tmax = Inf
 HL = 10.000 | t1//t0 = 18.000 | l1//l0 = 0.070 | alpha = 1.50 | Tmax = 1.711592
 HL = 1.000 | t1//t0 = 60.000 | l1//l0 = 0.050 | alpha = 1.47 | Tmax = 0.083606
 HL = 7.000 | t1//t0 = 13.000 | l1//l0 = 0.700 | alpha = 1.50 | Tmax = 0.366075
 HL = 5.000 | t1//t0 = 11.000 | l1//l0 = 0.700 | alpha = 1.48 | Tmax = 0.223929
 HL = 7.000 | t1//t0 = 110.000 | l1//l0 = 0.050 | alpha = 1.52 | Tmax = 1.058816
 HL = 18.000 | t1//t0 = 100.000 | l1//l0 = 0.700 | alpha = 1.45 | Tmax = Inf
 HL = 15.000 | t1//t0 = 12.000 | l1//l0 = 0.500 | alpha = 1.53 | Tmax = 1.350255
 HL = 5.000 | t1//t0 = 90.000 | l1//l0 = 0.300 | alpha = 1.42 | Tmax = 0.756815
 HL = 15.000 | t1//t0 = 50.000 | l1//l0 = 0.300 | alpha = 1.48 | Tmax = 3.232266
 HL = 2.000 | t1//t0 = 12.000 | l1//l0 = 0.500 | alpha = 1.43 | Tmax = 0.057486
 HL = 5.000 | t1//t0 = 30.000 | l1//l0 = 1.000 | alpha = 1.45 | Tmax = 0.290832
 HL = 20.000 | t1//t0 = 11.000 | l1//l0 = 0.050 | alpha = 1.51 | Tmax = 4.542981
 HL = 18.000 | t1//t0 = 11.000 | l1//l0 = 0.100 | alpha = 1.53 | Tmax = 2.855814
 HL = 2.000 | t1//t0 = 40.000 | l1//l0 = 0.300 | alpha = 1.42 | Tmax = 0.101771
 HL = 2.000 | t1//t0 = 80.000 | l1//l0 = 0.300 | alpha = 1.47 | Tmax = 0.055077
 HL = 15.000 | t1//t0 = 40.000 | l1//l0 = 0.070 | alpha = 1.53 | Tmax = 2.506629
 HL = 2.000 | t1//t0 = 70.000 | l1//l0 = 0.050 | alpha = 1.43 | Tmax = 0.249166
 HL = 10.000 | t1//t0 = 17.000 | l1//l0 = 0.050 | alpha = 1.46 | Tmax = 2.312236
 HL = 15.000 | t1//t0 = 20.000 | l1//l0 = 0.300 | alpha = 1.53 | Tmax = 1.688895
 HL = 2.000 | t1//t0 = 70.000 | l1//l0 = 0.300 | alpha = 1.48 | Tmax = 0.055705
 HL = 20.000 | t1//t0 = 80.000 | l1//l0 = 0.300 | alpha = 1.52 | Tmax = Inf
 HL = 5.000 | t1//t0 = 12.000 | l1//l0 = 0.300 | alpha = 1.47 | Tmax = 0.463131
 HL = 15.000 | t1//t0 = 18.000 | l1//l0 = 0.300 | alpha = 1.54 | Tmax = 1.157809
 HL = 10.000 | t1//t0 = 30.000 | l1//l0 = 1.000 | alpha = 1.47 | Tmax = Inf
 HL = 7.000 | t1//t0 = 60.000 | l1//l0 = 0.700 | alpha = 1.47 | Tmax = Inf
 HL = 15.000 | t1//t0 = 50.000 | l1//l0 = 0.100 | alpha = 1.52 | Tmax = 2.770734
 HL = 15.000 | t1//t0 = 80.000 | l1//l0 = 0.300 | alpha = 1.49 | Tmax = Inf
 HL = 5.000 | t1//t0 = 17.000 | l1//l0 = 0.100 | alpha = 1.53 | Tmax = 0.104908
 HL = 18.000 | t1//t0 = 18.000 | l1//l0 = 0.700 | alpha = 1.50 | Tmax = 2.976469
 HL = 7.000 | t1//t0 = 17.000 | l1//l0 = 0.500 | alpha = 1.54 | Tmax = 0.017097
 HL = 18.000 | t1//t0 = 60.000 | l1//l0 = 0.700 | alpha = 1.54 | Tmax = Inf
 HL = 7.000 | t1//t0 = 50.000 | l1//l0 = 0.100 | alpha = 1.51 | Tmax = 0.807733
 HL = 10.000 | t1//t0 = 60.000 | l1//l0 = 0.100 | alpha = 1.51 | Tmax = 1.611030
 HL = 10.000 | t1//t0 = 30.000 | l1//l0 = 0.700 | alpha = 1.54 | Tmax = Inf
 HL = 15.000 | t1//t0 = 17.000 | l1//l0 = 0.500 | alpha = 1.53 | Tmax = 1.360046
 HL = 15.000 | t1//t0 = 17.000 | l1//l0 = 0.500 | alpha = 1.55 | Tmax = 0.281673
 HL = 10.000 | t1//t0 = 20.000 | l1//l0 = 1.000 | alpha = 1.53 | Tmax = 0.165328
 HL = 15.000 | t1//t0 = 60.000 | l1//l0 = 0.700 | alpha = 1.52 | Tmax = Inf
 HL = 10.000 | t1//t0 = 60.000 | l1//l0 = 0.700 | alpha = 1.53 | Tmax = Inf
 HL = 7.000 | t1//t0 = 18.000 | l1//l0 = 0.300 | alpha = 1.53 | Tmax = 0.194389
 HL = 15.000 | t1//t0 = 17.000 | l1//l0 = 0.300 | alpha = 1.53 | Tmax = 1.676895
 
